"","Year","Country","TRADE","MARKUP","GINI","TOP1","TOP10","T10B50","UNEMP","rGDP","GDPg","GSPEND","nGOV","INF","TRADE_IV","ADVANCED"
"262",1986,"Mexico",29.60622259,1.4184483,0.697812403863175,0.1171,0.5484,43.9169998168945,NA,585332861856.295,-3.75391988130084,88563014304.1552,1.48028230776786,86.449,30.7401159022027,0
"263",1986,"Netherlands",97.13249703,1.1889458,0.402909944638414,0.0684,0.2949,6.25968503952026,NA,405296238005.328,2.78697585476272,102354041892.966,1.34871526002357,NA,101.988208608457,1
"264",1986,"New Zealand",52.77034839,1.00258,0.463001923155629,0.0578,0.279,8.24608993530273,4.186,82419529517.3914,-3.36322458784911,16861983389.3421,0.677967565434121,13.221,39.7415273201166,1
"265",1986,"Norway",69.70504131,0.94509888,0.33488696302836,0.0581,0.2399,4.32934284210205,1.79,202630856670.456,4.04211223349559,42228913919.6032,2.21269085659231,7.176,50.9339788182919,1
"266",1986,"Pakistan",32.40673078,NA,0.545353493337366,0.1573,0.4394,13.5185098648071,3.97,78637717256.0923,5.5016534031105,7845209113.03032,10.0282973289702,3.467,14.9734331948961,0
"267",1986,"Peru",34.51633162,NA,0.681778376761645,0.209,0.5498,35.2181358337402,5.32,71979075430.3819,9.42596236073651,10521044604.1805,7.95200412867709,77.921,24.7351263555163,0
"268",1986,"Philippines",34.74000679,NA,0.602041177098346,0.1912,0.4906,18.7732162475586,6.43,87879678282.2618,3.51068402871847,10788225307.0977,0.342371323580177,-0.325,42.1331648081932,0
"269",1986,"Portugal",54.02006627,1.3052419,0.44282370456942,0.0775,0.3125,7.52002620697021,8.698,114936869935.121,4.14095558339184,19323840876.9145,7.16329665483618,11.666,50.7541500500185,1
"270",1986,"Singapore",294.8264605,1.0498717,0.460782262112193,0.1045,0.3628,8.74762344360352,6.84,47549833615.1874,1.34281041445435,6087829360.10038,0.923659427717005,-1.381,331.777377590664,1
"271",1986,"South Africa",46.64892792,1.0773832,0.5893379108073,0.1012,0.471,17.6734046936035,NA,157281130511.319,0.0177868910326169,33532190966.6898,2.29139971244244,18.102,33.3566972657769,0
"272",1986,"South Korea",60.10702446,1.0394995,0.385510084167578,0.0817,0.2942,5.86098575592041,3.81,270332469174.275,11.3272611963066,47673113602.6592,5.26728807769265,2.75,52.4975367548716,1
"273",1986,"Spain",35.34734209,1.0583394,0.47784547144456,0.1193,0.3755,9.23400592803955,21.259,610737338097.999,3.25332171907199,87993210215.067,4.64925611909882,8.795,32.3329679424621,1
"274",1986,"Sweden",58.23108597,0.91214854,0.328198227334596,0.0895,0.26,4.41569948196411,2.23,269881308726.533,2.69132317338635,92571963292.3325,1.68186353641751,4.233,54.217933826422,1
"275",1986,"Switzerland",87.08479379,1.0859357,0.413575193642664,0.1124,0.323,6.74216079711914,0.8,414620576468.826,1.85863271687794,46603050885.2486,3.21013890664035,0.743,81.1628617757056,1
"276",1986,"Thailand",49.17085468,NA,0.669290670107777,0.2416,0.5637,28.6424045562744,3.5,91853284141.8741,5.5338277698869,15759597562.9226,-0.690238806665318,1.848,83.7692480157228,0
"277",1986,"Turkey",29.41445948,NA,0.678729825253185,0.2792,0.5968,28.4292087554932,NA,235139666469.396,7.01528802036715,32546030450.9619,9.24524345982595,34.617,26.7616289893162,0
"278",1986,"United Kingdom",50.51014304,1.1021539,0.425078926285165,0.0743,0.2989,6.95632410049438,11.508,1562655344336.57,3.15034060235214,346208488284.445,1.44801063206505,3.626,35.2031578164244,1
"279",1986,"United States",16.89797715,1.2703958,0.492293231343204,0.1198,0.3634,10.3149852752685,7,8596613189772.89,3.46264597161461,1812525766059.4,4.58848659368048,1.944,0.0867797802964161,1
"280",1986,"Venezuela",39.0019257,NA,0.675726689825554,0.1893,0.5496,32.3135948181152,10.93,191520294739.356,6.51173884894538,13991024280.8247,5.40061974324922,11.544,32.5681496064681,0
"281",1987,"Argentina",15.44896988,1.1866982,0.64206120371282,0.1427,0.4958,26.5854873657227,5.3,315380594656.23,2.53278606476937,66140820471.3837,-1.41348260245468,NA,9.67960829383476,0
"282",1987,"Australia",32.51162027,1.0504779,0.448301653381604,0.0751,0.2787,7.63132238388062,8.106,524809868947.765,5.75390778607943,108334842544.001,3.76222140369241,8.533,21.5998345983481,1
"283",1987,"Austria",62.85372263,0.9054864,0.439586682180155,0.1128,0.3423,7.70580625534058,3.79,214810037098.103,1.35716806415439,46064276813.0377,0.0710158944775394,1.408,66.7610046095219,1
"284",1987,"Belgium",109.9190999,0.92827541,0.438300294795361,0.0804,0.3258,7.6170711517334,11.257,262503698089.085,2.30665942950971,74745017881.6197,2.67634225490401,1.554,117.649475443375,1
"285",1987,"Brazil",16.26239734,1.4230528,0.68207633648589,0.2091,0.581,31.2195224761963,3.56,940885255719.455,3.52999999998119,218502362311.027,0.908138067394675,228.327,7.21804211399272,0
"286",1987,"Canada",50.8663918,1.0704082,0.429492789295048,0.0806,0.299,7.09450149536133,8.82,820335774081.562,4.07295912943793,212771942716.672,1.42903772818826,4.365,44.3263848157534,1
"287",1987,"Chile",54.19303686,1.5994232,0.722192479428038,0.2587,0.6248,41.2248916625977,NA,58789039058.7142,6.59427370483032,11052946667.8307,-2.57550538393832,19.881,45.7632159480718,0
"288",1987,"China",24.85766508,1.1642303,0.423173784867398,0.08,0.3022,6.84517812728882,2,852994679913.6,11.6579810847233,127172371465.502,4.91238614138641,7.3,24.7288585649615,0
"289",1987,"Colombia",29.86555019,1.2361541,0.717738044762833,0.2407,0.6078,42.9687004089355,10.83,107834349439.133,5.36893214813595,7433183319.64182,5.59255767952752,23.334,17.7783307453042,0
"290",1987,"Denmark",61.35285593,1.1085362,0.338120950883127,0.0827,0.258,4.56095266342163,6.091,197828286413.162,0.254266245819957,50245843620.3507,0.619763800023204,3.979,65.4518207654397,1
"291",1987,"Finland",49.47870518,1.2077792,0.394409277511775,0.0703,0.2852,5.73358011245728,5.07,140069588805.624,3.57482613830208,39956348833.289,4.362561918832,4.082,49.9966682432059,1
"292",1987,"France",40.29273946,1.0778494,0.448671686933117,0.0899,0.3262,7.97500038146973,10.735,1476079926488.8,2.56190031572689,363283542044.787,2.79457827358835,3.289,34.0168421280908,1
"293",1987,"Germany",41.68947006,1.1481584,0.429391002909032,0.1029,0.3196,7.14988422393799,6.813,2064358428392.72,1.40215162742056,414783450185.229,0.621380312223902,0.242,43.7427050454133,1
"294",1987,"Greece",42.31835744,1.1481584,0.463943565674907,0.1022,0.3492,8.69746494293213,7.448,146299749253.178,-2.25886403224716,32319958254.4535,0.222620408421812,16.397,36.7204122355429,1
"295",1987,"Hong Kong",215.1272893,1.1547766,0.530139208708992,0.1563,0.4409,12.4131584167481,1.73,105726498436.603,13.3985261855762,11564822327.5798,3.37098396024719,5.671,273.510513945562,1
"296",1987,"India",12.58481404,NA,0.467815043500282,0.1059,0.3537,8.86065006256104,NA,387347980518.106,3.9653556339048,48811358940.3124,8.19400427266556,9.058,19.8096405259894,0
"297",1987,"Indonesia",46.97424788,NA,0.559686971251651,0.1666,0.4402,14.7383661270142,2.55,207729168392.363,4.92556698970898,23059233971.9409,-0.162320095227424,9.25,38.1506119000159,0
"298",1987,"Ireland",100.7442181,1.2064147,0.424350443784775,0.0998,0.3165,7.11686086654663,18.056,67147547673.9193,4.66309207902708,17130731303.5504,-4.8475172588862,3.154,135.299081394944,1
"299",1987,"Italy",35.56260867,1.2287085,0.427114548874826,0.0712,0.3007,6.98367071151733,10.743,1418681296830.4,3.19196062848014,302909016179.29,4.74614296477115,4.72,30.4980848307474,1
"300",1987,"Japan",16.78878462,1.0720593,0.503846494647277,0.1254,0.392,10.9220170974731,2.8,2997125430895.38,4.73066586044138,472884163093.073,3.62859313062904,0.128,8.4796965038504,1
"301",1987,"Malaysia",111.9195906,0.97355676,0.578386310431739,0.1913,0.4635,16.2056045532227,7.33,57632392527.4832,5.39047619023842,6723012974.18038,1.46812080366869,0.737,140.939109718501,0
"302",1987,"Mexico",31.26232084,1.3945615,0.697812403863175,0.1171,0.5484,43.9169998168945,NA,596195158820.622,1.85574698982035,87495513139.9862,-1.20535775860439,131.96,32.3023606336107,0
"303",1987,"Netherlands",95.67442335,1.2081831,0.397826253419466,0.0679,0.293,6.13923263549805,9.898,413123515601.674,1.93124851956898,106370058576.712,3.92365226567712,-1,103.559834046074,1
"304",1987,"New Zealand",50.00613234,0.99988186,0.458132461171742,0.0637,0.2769,8.03701972961426,4.214,83788053120.779,1.6604360779551,17082197792.4377,1.30598161563125,15.762,41.3167113856413,1
"305",1987,"Norway",64.87602264,1.4671965,0.333285326677869,0.0566,0.2387,4.294677734375,2.03,206183982639.248,1.7534969881564,44027859873.9278,4.25998631589147,8.717,52.3540646027724,1
"306",1987,"Pakistan",32.8971019,NA,0.545353493337366,0.1573,0.4394,13.5185098648071,3.05,83711689654.432,6.45233938037102,8883888160.06648,13.2396604357045,4.692,17.39774357565,0
"307",1987,"Peru",27.35090838,1.6754979,0.681778376761645,0.209,0.5498,35.2181358337402,3.63,78979865706.0636,9.72614643050372,11123360890.2331,5.724871519063,85.846,26.3526840772418,0
"308",1987,"Philippines",37.35740111,NA,0.600200872266967,0.187,0.4873,18.6253871917725,9.1,91712822589.8086,4.36180967257878,11312702678.3942,4.86157228243507,3.042,43.9235079691517,0
"309",1987,"Portugal",59.57585328,1.2888891,0.445811029633917,0.0788,0.3193,7.67340755462646,7.377,122271444404.344,6.38139395423148,20062892478.8494,3.82455851630345,9.402,52.3229327460002,1
"310",1987,"Singapore",325.0384746,1.0223125,0.480647704754287,0.1145,0.3853,9.74573802947998,5,52684232538.6867,10.7979324702819,6162602513.04712,1.22823996081103,0.483,333.381126222496,1
"311",1987,"South Africa",44.97125413,1.1236126,0.5893379108073,0.1012,0.471,17.6734046936035,NA,160585257566.305,2.10077778831042,34786666314.4345,3.74110760907609,16.49,34.8436352748717,0
"312",1987,"South Korea",63.00015284,0.95785731,0.380122204042507,0.0822,0.291,5.7083854675293,3.088,304728740250.584,12.7236921193269,51104908025.6286,7.19859510660945,3.048,53.9798561998337,1
"313",1987,"Spain",36.31996002,1.2393525,0.471368720736081,0.1198,0.3755,9.03116989135742,20.607,644615687126.324,5.54712261965691,96058932214.6154,9.16630042231062,5.248,33.9537019487479,1
"314",1987,"Sweden",58.6768609,0.98864114,0.336547742279478,0.0893,0.2654,4.60587167739868,2.15,278932704065.054,3.35384298424782,93691132128.6541,1.2089716978211,4.222,55.5952720574194,1
"315",1987,"Switzerland",81.10987508,1.3613436,0.413603596219147,0.1127,0.3223,6.73341464996338,0.8,421194296070.306,1.58547838061134,47678247348.3239,2.30713749990914,1.435,82.8122581964653,1
"316",1987,"Thailand",57.22798449,1.2670417,0.669365690003843,0.2434,0.5643,28.5910968780518,5.77,100596748676.492,9.51894601951595,15804607598.0298,0.285603962458497,2.452,84.4375094372693,0
"317",1987,"Turkey",33.33828503,1.4135804,0.678729852690822,0.2792,0.5968,28.4292087554932,NA,257440966607.729,9.48427820502805,35619457810.0649,9.44332478190791,38.851,27.8534980833563,0
"318",1987,"United Kingdom",49.87741647,1.1416975,0.429228340278284,0.0765,0.3023,7.11354351043701,11.017,1646925257811.71,5.39273831434122,345914529763.932,-0.0849079472227874,4.066,35.694137862288,1
"319",1987,"United States",17.97358098,1.3266546,0.500322552713598,0.1324,0.3747,10.7887182235718,6.2,8893991701850.07,3.45925198112859,1848007034182.7,1.95755937861467,3.578,2.06282441460115,1
"320",1987,"Venezuela",42.30574609,1.8395914,0.675726689825554,0.1893,0.5496,32.3135948181152,9.1,198376498265.28,3.57988354981127,14461113294.8801,3.35993280134396,28.137,34.1882886254478,0
"321",1988,"Argentina",15.74345861,1.1234313,0.64206120371282,0.1427,0.4958,26.5854873657227,6,309222020263.522,-1.95274360472989,61187533524.985,-7.48900136269356,NA,12.4476116645513,0
"322",1988,"Australia",32.56596379,0.9677611,0.46053012874323,0.0922,0.2948,8.26787853240967,7.226,545165405387.141,3.87864970607135,111522729092.758,2.94262351234035,7.27,24.4047228854389,1
"323",1988,"Austria",66.56254959,0.96882182,0.436298191640813,0.1132,0.3412,7.60975313186646,3.55,221889917930.63,3.29587989843015,46866966112.1964,1.74254184520598,1.868,70.0414839800498,1
"324",1988,"Belgium",116.4229466,0.99661666,0.450210850569308,0.0891,0.3337,8.06554412841797,10.128,274902296119.598,4.72320889982485,74228644700.8414,-0.690846287034356,1.162,120.992573733296,1
"325",1988,"Brazil",17.76724471,1.5181671,0.68207633648589,0.2091,0.581,31.2195224761963,3.79,940320724566.349,-0.0599999999653431,213681004559.885,-2.20654719708665,629.118,10.653882305458,0
"326",1988,"Canada",51.36578114,1.1554638,0.435033490273421,0.0887,0.3071,7.3387041091919,7.762,856513492099.168,4.41011097658266,218987477376.54,2.92121911399955,4.031,47.6143399458731,1
"327",1988,"Chile",58.45454037,1.6804307,0.722192479428038,0.2587,0.6248,41.2248916625977,6.23,63087273007.0597,7.31128458155725,11449897912.7871,3.59136126216634,14.684,49.0223419836834,0
"328",1988,"China",30.06477059,1.1517876,0.426745164815742,0.0813,0.3056,6.9856767654419,2,948716976156.734,11.221910112362,132058708295.629,3.84229433942104,18.8,27.7287707968338,0
"329",1988,"Colombia",30.142802,1.1884134,0.717738044762833,0.2407,0.6078,42.9687004089355,NA,112216924218.144,4.06417324517206,8165405724.50838,9.85072442558636,28.1,21.1881698895283,0
"330",1988,"Denmark",63.75527912,1.1772349,0.328101792076275,0.078,0.2546,4.37998104095459,6.486,197801379477.046,-0.0136011571466146,50206735975.8461,-0.0778325960652416,4.525,68.6750074887924,1
"331",1988,"Finland",48.15765807,1.4702473,0.37697091901111,0.0721,0.2904,5.46680164337158,4.47,147377229809.942,5.21715032265728,40930109464.916,2.4370610930691,5.135,53.2371934591901,1
"332",1988,"France",41.39221694,1.0849224,0.453513623779131,0.0901,0.3298,8.17838001251221,10.18,1546092496018.2,4.74314217495908,375979828249.383,3.49486963629931,2.701,37.2250120827344,1
"333",1988,"Germany",42.52652389,1.1007707,0.44374234106651,0.1121,0.3336,7.73317956924438,6.319,2140889060189.9,3.7072356594959,420861499905.961,1.46535492629191,1.274,47.1275770955245,1
"334",1988,"Greece",39.61323339,1.1007707,0.453721767758044,0.1004,0.3378,8.05860137939453,7.828,152572880493.07,4.28786192178328,30542408129.4234,-5.49985278766627,13.518,40.3601954448777,1
"335",1988,"Hong Kong",231.3403823,1.172392,0.538077301818998,0.1602,0.446,12.9354734420776,1.36,114725502395.915,8.51158800526053,12028022481.4364,4.00525093024573,7.83,276.584651510174,1
"336",1988,"India",13.49045012,NA,0.475411550038288,0.114,0.363,9.23893928527832,NA,424641003226.805,9.62778291984817,51486643649.3544,5.48086504273203,7.214,22.3028764524262,0
"337",1988,"Indonesia",47.25456142,NA,0.562970905828838,0.1603,0.443,15.0420722961426,2.74,219735605758.024,5.77985145686556,24803797738.732,7.56557554736605,8.072,40.7881800347591,0
"338",1988,"Ireland",105.2184354,1.2251533,0.419087236736995,0.1004,0.3137,6.92769861221313,17.431,70650912970.5458,5.21741361820023,16277590497.9845,-4.98017738092183,2.166,138.7292925504,1
"339",1988,"Italy",35.11110157,1.1864549,0.44551672632717,0.0752,0.3108,7.63385820388794,10.998,1478186143210.83,4.19437730753006,314826288071.581,3.93427440444274,5.09,33.6439021763134,1
"340",1988,"Japan",16.88851475,1.0870751,0.509670057909126,0.1282,0.3982,11.2853403091431,2.5,3200480994088.68,6.78502010950341,490953285965.024,3.82104631158788,0.654,11.917599001779,1
"341",1988,"Malaysia",122.6242286,1.2779945,0.57616104471343,0.1914,0.4621,15.9929037094116,7.26,62703149177.6562,8.7984489759902,7054438892.9682,4.92972302836021,0.29,143.7775986771,0
"342",1988,"Mexico",38.79033695,1.3903652,0.697812403863175,0.1171,0.5484,43.9169998168945,1.76,603620400200.979,1.24543805337926,87053993537.8345,-0.5046197071217,113.502,35.721829155278,0
"343",1988,"Netherlands",99.98769175,1.2257737,0.399140203130138,0.0696,0.2938,6.17193078994751,9.369,427340000103.383,3.44121890060018,107655766313.582,1.2087120699876,0.5,106.895777388243,1
"344",1988,"New Zealand",48.4038382,0.9333396,0.462085252937557,0.066,0.2823,8.21772480010986,5.77,85468600105.739,2.00571193907264,17082197792.4377,0,6.351,43.9151541951538,1
"345",1988,"Norway",64.26837569,1.2810491,0.323943694931478,0.0504,0.2283,4.04251623153687,3.02,205657951844.58,-0.255126895859865,43593965071.8198,-0.985500552038022,6.676,55.7674878382512,1
"346",1988,"Pakistan",33.28422583,1.1724817,0.543451557931444,0.1551,0.4363,13.4070482254028,2.16,90094939864.6083,7.62527938036716,9271014273.6208,4.35762029619502,8.835,20.3517573726807,0
"347",1988,"Peru",33.22179096,1.6537036,0.681778376761645,0.209,0.5498,35.2181358337402,NA,71523160617.2384,-9.44127344629392,9369643881.9908,-15.7660712939935,666.955,29.1615987164407,0
"348",1988,"Philippines",39.32364561,2.0953894,0.59845677730814,0.1829,0.4841,18.4855766296387,8.34,97854767133.6932,6.69693110564786,12338188108.5426,9.0649021661901,12.23,46.5034156565973,0
"349",1988,"Portugal",63.19938199,1.2390779,0.445958093398856,0.0812,0.3208,7.70151662826538,6.008,131428484983.157,7.48910804433758,21787468694.6389,8.59585036209292,9.58,55.6966462635608,1
"350",1988,"Singapore",359.867159,1.0714468,0.465196712058374,0.1065,0.3679,8.96514892578125,3.55,58618369610.6777,11.26359213382,5792737257.46913,-6.00177043375627,1.523,336.644018918477,1
"351",1988,"South Africa",45.85131225,1.0811698,0.5893379108073,0.1012,0.471,17.6734046936035,NA,167329906896.006,4.20004266388911,35363163884.2943,1.65723718579078,12.795,38.0555105013817,0
"352",1988,"South Korea",58.70363787,1.0047609,0.37464838951206,0.0827,0.2877,5.55785417556763,2.519,341258754859.513,11.9877155593824,55486260755.0231,8.5732523521953,7.147,56.1175597037473,1
"353",1988,"Spain",36.71348191,1.2436612,0.47530479977145,0.1201,0.3778,9.18409252166748,19.854,677454500221.579,5.09432422311189,99562989885.4324,3.6478207596439,4.837,37.598058506275,1
"354",1988,"Sweden",58.34678172,1.0435414,0.343806259892986,0.0972,0.2716,4.77954339981079,NA,286070699812.652,2.55903866544574,94518126394.2048,0.882681473434572,5.798,58.9118272853958,1
"355",1988,"Switzerland",83.49506517,1.3037453,0.4098425431092,0.1099,0.3182,6.60602331161499,0.7,434999343626.195,3.27759603695702,49855517354.5334,4.56658985449493,1.872,86.2022411616882,1
"356",1988,"Thailand",67.41347051,1.1376408,0.669435640655514,0.245,0.5649,28.5440311431885,3.04,113964159396.527,13.2881140751608,16441777628.9438,4.03154603467267,3.885,87.6943817435466,0
"357",1988,"Turkey",36.20683384,1.1899083,0.672608309188284,0.2697,0.5896,27.4577960968018,8.04,262899622190.225,2.12035234889932,35239118521.6685,-1.06778517074702,73.668,30.5729545289813,0
"358",1988,"United Kingdom",47.34374237,1.1851263,0.436716979451754,0.083,0.3095,7.42176389694214,9.004,1741333825479.24,5.73241361256276,346454414422.781,0.15607458270608,4.612,39.0062321511671,1
"359",1988,"United States",19.07010071,1.3752699,0.514466326199845,0.1521,0.3924,11.6301145553589,5.5,9265499186810.42,4.17706129502096,1884692244984.73,1.98512289853129,4.1,5.38891500380605,1
"360",1988,"Venezuela",46.37203518,1.2734836,0.675726689825554,0.1893,0.5496,32.3135948181152,7.28,209926045759.799,5.82203416005188,16047663717.3172,10.9711499390492,29.468,37.6572011801549,0
"361",1989,"Argentina",19.6377977,1.12905,0.64206120371282,0.1427,0.4958,26.5854873657227,7.3,287543838400.758,-7.01055566621324,70698554657.8314,15.5440505359849,NA,14.0906760239757,0
"362",1989,"Australia",32.06544023,0.99965674,0.442546748714784,0.0757,0.2753,7.38166999816895,6.175,564677546071.831,3.57912304997303,114477849322.081,2.64979188849094,7.58,25.4293390277884,1
"363",1989,"Austria",70.53835909,1.0432148,0.442104571773629,0.1132,0.3409,7.79949188232422,3.14,230514945053.794,3.8870748178205,47641169031.1463,1.65191601499549,2.249,71.3725714294999,1
"364",1989,"Belgium",124.9369327,1.0170429,0.452601483059867,0.0909,0.3373,8.19397640228271,8.284,284439115345.958,3.46916681343783,75111914615.389,1.18993135077086,3.105,122.395834134043,1
"365",1989,"Brazil",14.39087765,1.565666,0.68207633648589,0.2091,0.581,31.2195224761963,4.145,970034859462.574,3.15999999999235,247026555864.886,15.6052950863282,1430.724,11.8687611727964,0
"366",1989,"Canada",50.06663401,1.2430401,0.444067824408389,0.0948,0.3144,7.72107791900635,7.547,876358732439.363,2.3169793030998,224376751332.983,2.46099640993474,4.984,48.8103745994784,1
"367",1989,"Chile",62.97292377,1.5383106,0.722192479428038,0.2587,0.6248,41.2248916625977,5.29,69749436426.9317,10.560233629256,11880422935.887,3.76007739439352,17.028,50.0905148904366,0
"368",1989,"China",25.1056952,1.0673677,0.435777436054625,0.0833,0.3111,7.31798839569092,2.6,988629680982.94,4.20701914578277,142021766945.925,7.54441625159067,18,28.8747284682047,0
"369",1989,"Colombia",31.82162185,1.1964012,0.717738044762833,0.2407,0.6078,42.9687004089355,NA,116048117861.102,3.41409610863164,8624472512.28643,5.62209403018595,25.935,22.6616399793281,0
"370",1989,"Denmark",67.04487045,1.1674565,0.336952729437126,0.0804,0.2562,4.52301597595215,8.149,199077569111.058,0.64518742861416,49759329165.0831,-0.891129052839146,4.78,70.4289523450875,1
"371",1989,"Finland",47.8746318,1.4361849,0.373291405814389,0.0607,0.2772,5.50817012786865,3.14,154874521233.403,5.08714367418198,42260989599.2582,3.25159192521337,6.572,55.0651418676936,1
"372",1989,"France",44.00178113,1.1308441,0.456114535589524,0.0946,0.3319,8.30716323852539,9.618,1613252606052.37,4.34386106957621,381178900938.505,1.38280628333973,6.569,38.5514614926557,1
"373",1989,"Germany",45.21591807,1.1530123,0.45070350001123,0.1187,0.3436,8.05759048461914,5.705,2224309909091.67,3.89655169214446,411918087437.325,-2.1250250903526,2.778,48.7371239906287,1
"374",1989,"Greece",40.78385685,1.1530123,0.450466111426135,0.0994,0.3329,7.8864107131958,7.505,158370650184.71,3.80000015265101,32191698008.7066,5.39999947710208,13.702,41.9552041717907,1
"375",1989,"Hong Kong",225.1955986,1.2327818,0.543804786349238,0.1629,0.4498,13.3322448730469,1.07,117337771138.804,2.27697302546957,12657564025.136,5.23395715855329,10.219,277.881215019972,1
"376",1989,"India",15.16813209,1.0656768,0.475463661677882,0.1131,0.3634,9.24617767333984,NA,449895861601.301,5.94734332826725,54238133082.875,5.34408389923302,4.57,23.5141651825096,0
"377",1989,"Indonesia",49.08188369,1.3405856,0.565856418790418,0.1548,0.4455,15.3160791397095,NA,239697765826.21,9.0846269539808,27359405668.6585,10.3032928942804,6.407,41.7750594865561,0
"378",1989,"Ireland",112.4653365,1.2097592,0.421213177195153,0.1024,0.3144,6.99096059799194,16.092,74758500724.1516,5.81392027491317,16070553282.2802,-1.27191561754746,3.99,140.252667683862,1
"379",1989,"Italy",37.05276938,1.1895198,0.439658182761997,0.0765,0.3145,7.49746417999268,11.014,1528272757908.02,3.38838345408922,316453824715.069,0.516963387478423,6.245,34.2185877113952,1
"380",1989,"Japan",18.54151374,1.1257733,0.51528244288005,0.1383,0.4069,11.6333932876587,2.3,3355961566919.67,4.85803768615294,503237683626.101,2.50215204017436,2.294,13.411598768346,1
"381",1989,"Malaysia",136.6890614,1.2548956,0.574331280144676,0.1915,0.461,15.8212070465088,5.73,68459475914.2908,9.18028330654547,7593613972.26202,7.64306116296887,2.557,144.994517667958,0
"382",1989,"Mexico",38.32965008,1.3632233,0.697812403863175,0.1171,0.5484,43.9169998168945,NA,628962154235.078,4.19829316995606,88966386836.1225,2.19678985485805,19.919,37.2313077776266,0
"383",1989,"Netherlands",106.0394973,1.2422711,0.400527511639035,0.0723,0.2964,6.22905778884888,8.704,446229509847.729,4.42025313328413,109263657924.131,1.49354899008962,1.1,108.360104541388,1
"384",1989,"New Zealand",51.97811675,0.96122664,0.481476939447731,0.0814,0.3047,9.33124351501465,7.305,85912783766.7243,0.519703915163832,17985431599.0549,5.28757375129487,5.716,45.0549596778688,1
"385",1989,"Norway",69.64210116,1.5248735,0.318768776447154,0.0576,0.231,4.00062894821167,4.83,207793200372.016,1.03825235459401,44955544073.5765,3.12331993548551,4.546,57.5187093082674,1
"386",1989,"Pakistan",34.42165912,1.0404189,0.54162334506686,0.153,0.4333,13.3001461029053,2.03,94563444197.8384,4.95977281292957,11163011135.3437,20.4076577371504,7.882,20.3971662417923,0
"387",1989,"Peru",22.5367606,2.2011228,0.681778376761645,0.209,0.5498,35.2181358337402,7.92,62717199437.7469,-12.3120414471296,7582814148.21041,-19.0704124541469,3398.272,30.615359169027,0
"388",1989,"Philippines",41.2829243,1.8648314,0.608065889969236,0.1917,0.4947,19.5395336151123,8.42,103906025891.236,6.18391820326503,13200623578.7323,6.98996856428685,11.367,48.2277890811526,0
"389",1989,"Portugal",64.86889638,1.1979116,0.440565629887693,0.0844,0.3205,7.5256495475769,5.13,139893319055.351,6.44063885639297,23190888117.9834,6.44140649386142,12.611,57.0219588615725,1
"390",1989,"Singapore",347.5726857,1.1133307,0.4706280806856,0.1115,0.3743,9.23037910461426,2.35,64573309330.2784,10.1588286387889,6146964159.07479,6.11501757910599,2.294,337.340912788476,1
"391",1989,"South Africa",42.69976535,1.0826,0.5893379108073,0.1012,0.471,17.6734046936035,NA,171337223591.514,2.39485981307483,36783514628.5524,4.01646964877188,14.642,39.037689145194,0
"392",1989,"South Korea",52.91365956,1.1045653,0.369086877801251,0.0833,0.2843,5.4093656539917,2.569,365395623509.547,7.07289360531415,61780256065.1368,11.3433401791163,5.7,56.666566817696,1
"393",1989,"Spain",37.38418344,1.1804003,0.487745433498819,0.1236,0.3863,9.64266967773438,17.331,710155434205.897,4.82703029851041,107852339365.634,8.32573377892723,6.791,37.8349258018479,1
"394",1989,"Sweden",59.03803286,1.0590318,0.330442739325434,0.0886,0.2601,4.46045637130737,1.46,293665324567.97,2.65480692720074,96863646765.1188,2.48155614207962,6.437,60.5063785520736,1
"395",1989,"Switzerland",88.42692283,1.3552696,0.407196083271067,0.1071,0.3144,6.49652481079102,0.6,453838270018.913,4.33079421124515,54225808919.4389,8.76591357748316,3.154,86.9321791131901,1
"396",1989,"Thailand",72.40693352,1.4213942,0.672864773166594,0.2389,0.5683,29.3027038574219,1.39,127860474100.52,12.1935832963435,16891877980.062,2.73754068006527,5.379,88.9553058556283,0
"397",1989,"Turkey",33.98366824,1.0780358,0.666524116730152,0.2603,0.5824,26.534387588501,8.26,263561185668.069,0.251641091125315,35529321135.7276,0.823524044395888,63.267,31.8635872595881,0
"398",1989,"United Kingdom",48.6599719,1.282617,0.435356227359169,0.0832,0.3095,7.38792419433594,7.405,1786218493904.92,2.57760274158408,349774420136.84,0.95828067874114,5.216,40.2683690641464,1
"399",1989,"United States",19.41511066,1.3790448,0.511087172342052,0.1469,0.3878,11.4163732528687,5.3,9605788371548.49,3.67264815286452,1942651991100.52,3.0752896803191,4.791,6.49177907633035,1
"400",1989,"Venezuela",53.42731969,1.9490951,0.675726689825554,0.1893,0.5496,32.3135948181152,9.74,191936936240.484,-8.56926040511355,15683344731.4242,-2.27023068473088,84.463,38.9743120723475,0
"401",1990,"Argentina",14.990859,1.0646898,0.64206120371282,0.1427,0.4958,26.5854873657227,7.06,283694729405.204,-1.33861640609736,40804445777.78,-42.283903857347,NA,14.1595865203581,0
"402",1990,"Australia",32.15335005,0.98477083,0.437958560986356,0.0706,0.269,7.15274095535278,6.926,562521184981.036,-0.381874771857894,118142063469.446,3.20080624248568,7.233,25.3632463190592,1
"403",1990,"Austria",71.48836947,1.0972726,0.439426566682312,0.1133,0.3404,7.72065544128418,3.25,240532297938.036,4.3456413994782,48646725498.2496,2.11068806150804,2.777,71.232834884403,1
