"year","country_i","TRADE","OPEN","GDPpc","POP","lnPOP","AGE_dep","KOF_pol","KOF_soci","FDI_pct","FDI_bop"
1981,"France",45.4109434591213,140312.161609,23733.5935655434,55371044,17.829567343597,55.9146722148004,94.3265762329102,61.114917755127,1.14015721679616,7018262863.09947
1981,"Germany",44.1831226459558,290312.8728,23855.5258569738,78407907,18.177435334827,49.8400885924257,85.6477890014648,65.2498397827148,0.418599660773352,3350773308.43663
1981,"Greece",47.1403301540426,8362.593222,14959.927561412,9729350,16.0906576482308,58.0114561898993,68.3587265014648,56.9070472717285,NA,NA
1981,"Hong Kong",182.584774568206,77866.30096,13397.3372758093,5183400,15.460971769575,45.9733967610093,17.6843185424805,68.3864517211914,6.74213601253493,2093785581.9
1981,"India",14.5072647616204,21776.415902,402.901518165328,712869298,20.3848086488118,76.6142493102147,63.0468711853027,16.6843662261963,0.0485396329327315,93920000
1981,"Indonesia",53.1773002387695,17215.065559,1124.61819327682,151686337,18.837325374343,77.7661712172968,57.0958976745605,17.0938472747803,0.154353048142595,1.32e+08
1981,"Ireland",100.974586355938,23694.581952,17007.0300163173,3453000,15.0547539763721,70.0146036291446,67.6875839233398,72.7721481323242,NA,NA
1981,"Italy",45.2820379980129,112192.746467,21952.8848612744,56501675,17.8497808416949,53.6194218567149,86.7821807861328,55.0558204650879,0.58557332561004,2522081009.87233
1981,"Japan",27.046831592781,159127.43843,20011.8292508853,117661000,18.5833181664296,47.9848641170028,68.2262725830078,55.6590347290039,0.408200498004668,5.083e+09
1981,"Malaysia",110.862131810529,15705.56173,3292.18344591688,13564594,16.4229735736604,72.8306777050561,54.0769691467285,45.8401527404785,6.22949935918698,1557641823.16862
1981,"Mexico",22.1172749435935,49594.944352,8831.27401463676,69233769,18.0529992928883,91.560234736084,61.1664009094238,36.1388816833496,1.17851387375491,3108894000
1981,"Netherlands",104.874364951442,126780.886567,25980.218223968,14247208,16.4720715156576,50.0687554924078,91.2497253417969,68.5373153686523,3.85395668618402,6325661633.48121
1981,"New Zealand",58.8754773595199,5541.6526528,24389.8628515244,3124900,14.9549128406406,57.7065454095833,57.9392051696777,65.9302825927734,1.14393774628917,279322339.715
1981,"Norway",77.1342390544994,23825.119269,40720.2148104905,4099702,15.2264248461062,57.9497251860282,84.999870300293,71.534309387207,1.33385013056791,848284062.564654
1981,"Pakistan",35.1680110425743,1912.3474265,769.082523014407,84270202,18.2495388848027,85.6037984044103,54.3628196716309,17.658317565918,0.384634937305679,108084748.503728
1981,"Peru",41.2800498631186,3948.9306352,3880.55217112364,17932344,16.7021165676559,85.8413803981522,58.2890129089355,29.8017044067383,NA,125700000
1981,"Philippines",35.2707808775534,7079.0647521,1867.89068083206,49679330,17.7210995091862,85.4873044586291,54.8860816955566,31.2575263977051,0.540748900453026,2.19e+08
1981,"Portugal",55.5761399788775,16962.9562951,10897.0840219598,9851362,16.103120277701,58.6498335373486,67.1762313842773,51.9410400390625,0.59710479708783,190937854.186526
1981,"Singapore",399.778268318397,28438.67964,14737.3005854209,2532835,14.7448497867121,45.3016567067682,46.6324272155762,63.3183937072754,11.6068285629535,1645294510.28752
1981,"South Africa",52.1929556270568,8000.0864869,5554.69783865993,30232561,17.2244300803357,75.9921671200667,40.2758865356445,33.1440048217773,0.761100274057968,708899999.9
1981,"South Korea",67.131335338576,71550.45807,4283.11960147149,38723248,17.4719507011521,59.6743641920357,51.3993682861328,45.3637237548828,0.296297177822339,216100000
1981,"Spain",35.3801915562835,61312.68028,14603.5909310161,37758631,17.4467246432877,58.2270974734373,71.3722534179688,60.109317779541,0.975284275536293,1977953475.46308
1981,"Sweden",55.7421403434609,37205.741657,28750.8038276117,8320503,15.9342332677007,55.541726307635,91.4980316162109,73.5049743652344,0.776084660080473,1006480433.67929
1981,"Switzerland",95.9754466304624,51992.868648,60397.2730635793,6354074,15.6646067399509,49.5064626557017,80.3230743408203,76.6317901611328,NA,NA
1981,"Thailand",53.9686664567334,24516.069478,1533.44542098144,46727292,17.6598389630723,70.3710833800578,49.7646217346191,23.3748073577881,0.840522815955238,292888909.879022
1981,"Turkiye",21.1416276420706,14735.93933,4040.57130060989,44981877,17.6217702332824,80.1959422913125,62.6138458251953,31.5049324035645,0.133464118466017,9.5e+07
1981,"United Kingdom",49.3737636806214,136295.736704,23331.3956961222,56333829,17.8468057829971,55.3609108842212,93.7163543701172,67.5468673706055,3.33468212953115,18032816334.9054
1981,"United States",19.4259131704272,312252.0501,31559.1293394228,229466000,19.2512654283417,50.6223320840724,79.6343231201172,64.4134674072266,1.1159819908757,3.579e+10
1981,"Venezuela, RB",55.4064051499257,5145.2586557,NA,15638426,16.5652416486308,79.3206846015338,55.249568939209,41.2954177856445,0.287262699352753,190533999.9
1982,"Argentina",15.6114860999886,7714.8201037,9366.17037951494,28922762,17.1801394555355,63.320812702074,67.2641906738281,38.9754409790039,NA,1.97e+08
1982,"Australia",30.3252074128411,29062.416805,31735.9392297579,15184247,16.5357690668228,52.7167120900306,74.1420211791992,66.6911544799805,1.53532279792344,2979115759.4
1982,"Austria",64.1171137058053,35253.995104,25911.6609400039,7574140,15.8402503715614,52.1049701699833,78.579719543457,72.4778442382812,0.487153418442642,347219999.9
1982,"Belgium",117.925349546572,101110.730113,24477.1998826276,9856303,16.1036217069777,50.7596332688872,90.3202438354492,67.9962005615234,1.52354187430924,1403120000
1982,"Brazil",16.4911703717319,22094.217171,5914.56507751669,128065095,18.6680492473013,71.517616720521,64.9637832641602,30.4727268218994,NA,3.286e+09
1982,"Canada",46.6158827969427,79637.440616,26999.0790715116,25116942,17.0390531564851,46.4592631863934,78.7797775268555,72.6277465820312,0.782202871923697,2461184185.99508
1982,"Chile",39.8652115841126,8560.1257284,4321.82254494704,11807408,16.2842376890642,59.5285753293583,61.6683158874512,42.0461807250977,2.13883847580658,417699999.9
1982,"China",19.6929683051809,196092.28572,480.311322412799,1008630000,20.7318588113644,63.5803391914063,51.3217964172363,10.8307685852051,0.231118383968765,4.74e+08
1982,"Colombia",26.1037729578128,4487.283597,3245.94167443792,27405194,17.1262431154375,74.257572933797,53.0925178527832,41.0819511413574,1.0136511942107,3.95e+08
1982,"Denmark",70.8386911799004,25692.579885,33067.5698057741,5117810,15.4482371711362,52.3415565488452,88.0868682861328,75.2636108398438,0.356829863935142,215571071.466012
1982,"Finland",57.5754035932061,15529.610119,24744.296777225,4826933,15.3897218342894,47.0747949851887,83.0114517211914,64.9109268188477,0.149753333476932,79066139.543766
1982,"France",45.2523852836828,133619.223077,24187.0947668642,55694106,17.8353848824224,54.672109997783,94.7474060058594,60.5007019042969,0.758103204242018,4433976829.52965
1982,"Germany",44.3878637812521,274547.75873,23783.9454870064,78333366,18.1764842004615,47.8461926626595,85.7544403076172,65.3534393310547,0.411514230280902,3195722555.93383
1982,"Greece",41.8515298185187,7985.9015549,14699.5871267613,9789513,16.096822268632,57.1622344925815,68.7145156860352,56.7782897949219,NA,NA
1982,"Hong Kong",169.173235376649,75656.281858,13580.0634621137,5264500,15.476496732279,45.5436191365083,17.7077236175537,69.5895690917969,3.9913541002629,1288856767.6
1982,"India",14.1259277495475,21365.374241,407.58561968405,729169466,20.4074167266063,76.2394573931259,62.5754585266113,16.6957359313965,0.0364097214462343,73079999.9
1982,"Indonesia",48.6762274326459,16928.592133,1123.64998833364,155228658,18.8604098007292,76.6256099698036,57.4890480041504,17.2967491149902,0.246233161435188,2.22e+08
1982,"Ireland",93.9696628767819,22696.918298,17231.6967607569,3485800,15.0642081310697,69.5246617579831,67.2079772949219,72.6470184326172,NA,NA
1982,"Italy",43.5082890935583,106364.80469,22027.3545327407,56543548,17.8505216602948,52.1139294661246,86.7318572998047,55.3322830200195,0.368878436205445,1576116653.67852
1982,"Japan",26.7229126893106,153599.41627,20525.2958514713,118480000,18.5902547279238,47.9031058391405,68.1372833251953,55.937068939209,0.429694050268006,4.979e+09
1982,"Malaysia",110.458633524497,15577.971128,3398.53995309292,13921029,16.4489111325522,72.2351375280047,53.013858795166,47.7333526611328,6.1828479480459,1657281084.71608
1982,"Mexico",24.1340136217434,48468.856721,8649.12294359042,70656783,18.0733446709789,89.8941529745253,59.4991760253906,35.7105484008789,1.08154807919146,1996566000
1982,"Netherlands",104.508804380224,120462.845435,25540.479624977,14312690,16.4766571142998,49.070634332089,90.9153213500977,70.612419128418,2.833414201916,4490381451.66686
1982,"New Zealand",58.442341310507,5333.9558553,24373.2473415141,3156100,14.964847646124,56.6987071276786,56.8713340759277,65.7549057006836,1.49369642953536,360945813.1036
1982,"Norway",76.0328943300563,22652.169122,40666.4051195008,4114787,15.2300976289067,57.3895844393887,85.1366653442383,71.999153137207,1.20118654824598,752509685.65162
1982,"Pakistan",31.3222832005281,1924.3443549,786.168163365895,87828198,18.2908931687752,84.9964992543538,52.9662399291992,17.6523571014404,0.207749628001959,63833091.6241583
1982,"Peru",41.0704539418038,3884.2309298,3778.76364952553,18374372,16.7264674256084,84.6547511457277,57.9996147155762,29.1395263671875,0.31901297504444,48500000
1982,"Philippines",32.1801402488095,6940.6095982,1889.09120873345,50938522,17.7461300125678,84.9960844264695,54.6870498657227,32.4615898132324,0.18243846711307,7.7e+07
1982,"Portugal",55.7622044487812,16210.07475,11061.945286557,9911771,16.1092335987151,57.8930851673909,67.2742691040039,54.5056686401367,0.499633387169313,152526855.299699
1982,"Singapore",372.537167610326,28712.015049,15106.2507664821,2646466,14.788735723041,44.0697379437694,46.8627624511719,63.4028739929199,11.8504264623449,1906052500.12891
1982,"South Africa",47.141815686779,7862.844996,5392.51519392274,31022417,17.2502206301499,75.6950201535144,39.6450271606445,33.0106201171875,0.37739777337302,324199999.9
1982,"South Korea",60.2289191538684,69013.334347,4569.08717491563,39326352,17.4874053864829,58.3492717351617,51.8262710571289,48.0374908447266,0.389109447200567,304900000
1982,"Spain",36.5284284850597,58555.076425,14697.1136411382,37986012,17.4527285446601,57.2769442986567,71.2618637084961,59.4847412109375,1.17031533458496,2293780073.26702
1982,"Sweden",60.6567026041255,35240.21869,29093.1613210422,8325263,15.9348051849234,55.0691866119077,91.5548782348633,73.3897476196289,1.3698218363643,1566809856.35281
1982,"Switzerland",88.2093025959023,49540.636656,59259.1607670029,6391309,15.6704496567048,48.4889522683722,80.3193130493164,76.8026809692383,NA,NA
1982,"Thailand",47.5483288224509,23969.874783,1582.56546283918,47700340,17.6804490837158,68.0635158587584,49.5847206115723,22.9677276611328,0.527467140628825,192999026.26069
1982,"Turkiye",26.8809210651722,14365.362591,4096.38243922902,45949991,17.6430642109009,79.0908489274268,60.9729347229004,31.6884841918945,0.0854444253826652,5.5e+07
1982,"United Kingdom",49.5961959065716,129026.550707,23805.3626651459,56313641,17.8464473550587,54.4127705006717,93.6857147216797,67.4406814575195,2.44175021077355,12576208012.561
1982,"United States",17.5368122809184,300530.23803,30696.0834354928,231664000,19.2607986040033,50.4461606933896,82.4066314697266,64.7474975585938,0.867399228838901,2.9004e+10
1982,"Venezuela, RB",53.0575964403917,5080.2023489,NA,16071654,16.5925676571217,78.3491737412696,54.1922492980957,41.9057273864746,0.385315242319788,2.61e+08
1983,"Argentina",14.9876701068591,7864.0904477,9622.34731895272,29377137,17.1957272767187,63.7379429367282,71.4553070068359,39.9248542785645,0.170791853137273,1.87e+08
1983,"Australia",29.1755538191878,29731.840298,30608.2294425298,15393472,16.5494540814106,52.2267661293816,74.0688323974609,66.6729583740234,1.97950475453666,3508977396.5
1983,"Austria",62.4721845225182,34907.173193,26725.1907228527,7561910,15.8386343617489,50.2359758054022,79.436897277832,72.7432022094727,0.561209505052085,404750000
1983,"Belgium",120.395562511557,100412.769938,24555.480969759,9855520,16.1035422622708,49.5475798011691,90.6076049804688,68.5299224853516,1.88614366295672,1644420000
1983,"Brazil",21.9003525232033,22770.512695,5613.61151866736,130977370,18.6905351181512,70.8952598080917,65.3570709228516,30.1910991668701,NA,1.796e+09
1983,"Canada",46.7088835933124,80686.110476,27418.4916003319,25366451,17.0489380321566,46.2452603449127,78.575553894043,72.4139633178711,2.88596229096442,9866131845.01758
1983,"Chile",44.820035529342,8719.5273815,4047.01738947962,11976513,16.2984580398355,58.6619340375577,63.5916442871094,40.152946472168,0.676750255722995,137799999.9
1983,"China",17.9211027113208,201933.31495,524.409363188157,1023310000,20.7463083083145,61.3764071651005,52.9263648986816,11.3594446182251,0.316012952194297,7.29e+08
1983,"Colombia",23.699820931412,4620.9217603,3222.12125473705,28042329,17.1492256765958,72.8736595158768,55.2863464355469,40.8159027099609,1.86491687316001,722278999.999023
1983,"Denmark",69.6330553873116,25458.122037,33949.3314179257,5114297,15.4475505090171,51.5550679839398,88.2130508422852,75.535026550293,0.346692917976791,210251164.926825
1983,"Finland",57.4195845200201,15589.146037,25363.8552151954,4855787,15.3956817474975,46.9299053840239,83.3798904418945,64.1819305419922,0.437556660807087,223038062.199616
1983,"France",45.1398283198465,133583.036049,24356.6592918128,55992656,17.8407310972423,53.5449948995809,94.9509048461914,62.6414260864258,0.614235167565462,3438913394.64105
1983,"Germany",43.5755726577335,272401.18092,24221.3403747435,78128282,18.1738626747385,45.9694079282992,85.9541702270508,65.9271774291992,0.511399767354282,3941277836.12516
1983,"Greece",41.1755453410125,8022.9215043,14456.6907810839,9846627,16.1026395179553,56.1842552312684,69.7382583618164,57.190502166748,NA,NA
1983,"Hong Kong",186.329223447977,77851.531101,14174.725193823,5345100,15.4916908113402,45.2134380661895,17.7637500762939,69.9345092773438,5.71810643584057,1710127082.4
1983,"India",13.6905938868802,22140.750347,427.527695757665,745826546,20.4300036190686,75.8335928425025,63.182315826416,16.9609870910645,0.00487487183410132,10639999.9
1983,"Indonesia",56.5592366644233,17534.812283,1146.72781710502,158790611,18.8830969803442,75.4626199647427,58.7813720703125,17.8758773803711,0.362728830979571,2.94e+08
1983,"Ireland",97.7364827875212,22788.29738,17068.1665536505,3510600,15.0712975210044,68.897561651507,68.3394927978516,72.5110015869141,NA,NA
1983,"Italy",40.1896938810034,105975.441965,22276.812376138,56564074,17.8508846066615,50.4902313173689,87.2177276611328,55.4523887634277,0.726438484264957,3218430304.80345
1983,"Japan",24.5171928157615,154715.38942,21122.9648423051,119307000,18.5972105609545,47.3668345483632,68.6043930053711,56.0141334533691,0.316950746295853,4.028e+09
1983,"Malaysia",108.016296632786,16267.876886,3517.08265253516,14292862,16.4752708097687,71.7917877371956,54.115852355957,47.6336441040039,4.89764919798518,1486311255.15506
1983,"Mexico",27.0961020358622,49835.429163,8086.26196298419,72080310,18.093291472032,88.2274130425995,61.2930793762207,34.9295196533203,1.37983376387163,2154845000
1983,"Netherlands",104.819286384332,120116.771552,25970.4838777274,14367070,16.4804493402577,48.0230056323061,90.5802230834961,70.813835144043,3.3845067508238,5193372155.16923
1983,"New Zealand",57.9929168131066,5453.2643531,24883.5925300997,3199300,14.9784425938407,55.5367898252794,57.2215156555176,65.5729217529297,2.66040770319671,646725949.8787
1983,"Norway",73.9190093782594,22641.67243,42142.3366571342,4128432,15.2334082318308,56.8280291651377,85.6558303833008,73.9881820678711,1.12078024834773,690705942.836598
1983,"Pakistan",34.6919621171996,2032.7150083,809.483405470966,91080372,18.3272528834729,85.1736150064345,53.6990127563477,17.6603145599365,0.102666735817458,29457026.6648159
1983,"Peru",43.2368001967268,4003.6851024,3304.09172363657,18826906,16.7507975748649,83.4200751824394,60.1790008544922,29.1213226318359,0.333462139338816,47099999.9
1983,"Philippines",34.3130118372165,7230.1908467,1877.70002149189,52219685,17.7709700890455,84.3922723140713,55.3520240783691,31.6278114318848,0.349583863761625,1.32e+08
1983,"Portugal",58.927638630084,16252.175205,10991.6795212773,9957865,16.1138732491532,57.1142247574857,69.091682434082,54.4658737182617,0.606008526942698,165074606.20561
1983,"Singapore",333.147038730359,29487.156038,16186.9145138401,2681061,14.8017231696635,43.1547579319334,46.3793907165527,64.3069915771484,6.65270164184399,1183123920.95934
1983,"South Africa",40.2562021253767,8155.412836,5152.95348483674,31865176,17.2770243100167,75.2002833538883,39.7016410827637,33.048656463623,0.236060598323014,227099999.9
1983,"South Korea",57.9122239832198,70961.981138,5104.44809742942,39910403,17.5021475746938,56.8529731827356,51.1503715515137,47.5448188781738,0.402458720771562,353200000
1983,"Spain",39.76852471461,58707.683928,14884.5774725596,38171525,17.4576003767659,56.3605862865816,71.4494781494141,60.2852897644043,1.09127716443992,1865551250.95416
1983,"Sweden",64.2911713854694,35108.577214,29632.6983848712,8329033,15.9352579209699,54.7046062004187,92.0205001831055,73.7425231933594,1.60336166941894,1683759942.18232
1983,"Switzerland",87.2129962300219,49482.316737,59382.7014168699,6418773,15.6747375359048,47.602461339498,79.9113616943359,77.143913269043,0.989886047812038,1134749521.13293
1983,"Thailand",47.3844960424744,24767.627145,1637.62973086816,48670565,17.7005849905362,65.7168356684144,51.0561828613281,23.5151386260986,0.876666270278946,351041707.147738
1983,"Turkiye",29.0310517913389,14779.424495,4201.5896113392,47026425,17.6662202357225,77.1495128225238,63.1917304992676,31.9237232208252,0.0744293747932517,4.6e+07
1983,"United Kingdom",50.7955436670475,128499.274952,24801.9316298985,56332848,17.8467883687975,53.4069280817677,94.0853652954102,67.5450439453125,2.72923980947778,13362849593.7719
1983,"United States",16.6655934803103,303331.78145,31810.921609807,233792000,19.2699423891371,50.2248350928842,84.2684860229492,63.882625579834,0.557781729304977,2.027e+10
1983,"Venezuela, RB",35.710518706195,5252.4168749,NA,16509596,16.6194523455787,77.4097203133405,58.161060333252,41.7265510559082,0.226477837599659,1.53e+08
1984,"Argentina",12.3463814292217,8856.3119929,9624.40455636866,29832197,17.2110988044661,64.0687020503558,71.3541259765625,40.0827560424805,0.275743817238153,311558999.9
1984,"Australia",28.5409432531846,33370.577565,31631.6308918094,15579391,16.5614595090678,51.681358167859,73.4402847290039,66.8655319213867,0.94640470350803,1831472900.8
1984,"Austria",66.5750061022185,38116.6157,26740.5772417596,7561434,15.8385714127079,48.7869375675785,79.9127655029297,73.1968154907227,0.27292646703309,185549999.9
1984,"Belgium",128.230735025444,109764.95932,25161.4909793831,9855372,16.1035272451929,48.6540192086022,91.3962554931641,71.0611572265625,0.81852890915776,682240000
1984,"Brazil",23.8300746657723,25834.433661,5788.08717052091,133888775,18.71251997593,70.3028560427826,65.5030517578125,30.3240699768066,NA,1.636e+09
1984,"Canada",52.4766984280909,89982.418222,28762.9721968164,25607053,17.058378379317,46.1207133657008,79.0901794433594,73.1399002075195,2.8761188192104,10259645037.5394
1984,"Chile",47.2618032628805,9837.6987346,4153.70284975561,12147758,16.3126551839747,57.8840594892113,62.9425849914551,39.9078063964844,0.452425017870002,8.9e+07
1984,"China",19.0326117398578,226226.15613,596.201109056267,1036825000,20.7594289959259,58.8079459649387,55.484016418457,11.562575340271,0.535494781166537,1.392e+09
1984,"Colombia",24.348750085568,5269.8619123,3255.01818518976,28689032,17.1720254474093,71.6462489094502,55.6637649536133,40.9163665771484,1.58679864097346,6.07e+08
1984,"Denmark",70.9085936314997,27765.602897,35382.234592759,5111619,15.4470267417455,50.9374498941558,85.9001998901367,75.3916854858398,0.462746090165593,273507172.624043
1984,"Finland",56.5993265993266,17216.727963,26045.5138711526,4881803,15.4010251768062,46.7882233905486,85.0143356323242,66.8952026367188,1.18806677673775,628354272.698853
1984,"France",47.5418299082076,146943.275614,24600.9923558634,56275701,17.8457734013654,52.5460616269727,95.268669128418,62.9262542724609,0.851191945275941,4517137589.64534
1984,"Germany",46.2426559117963,297289.87757,24991.3336835112,77858685,18.1704060107155,44.6082007161551,85.9861679077148,66.3635711669922,0.733311521123521,5317323410.55718
